variable,project_id,RCM,domain,frequency,GCM,experiment_id,period_start,period_end,n_files,path2files
hus925,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
hfso,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 12:00:00,2100-12-31 12:00:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
ua850,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
ta925,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
hurs,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
sfcWindmax,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,1950-01-01 00:00:00,1950-01-01 00:00:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
ua700,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
husscan,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
zg1000,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
hus200,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
cape,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
hus500,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
psl,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
pr,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 12:00:00,2100-12-31 12:00:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
tasmax,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
huss,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
ua1000,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
od550aer,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
ta850,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
evspsbl,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 12:00:00,2100-12-31 12:00:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
zg700,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
tsroof,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
rsus,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 12:00:00,2100-12-31 12:00:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
ta700,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
ta50m,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
ts,I4C,WRF451I,ALPX-3,day,NorESM2-MM,ssp370,2080-01-01 11:30:00,2100-12-31 11:30:00,21,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
sfturf,I4C,WRF451I,ALPX-3,fx,NorESM2-MM,ssp370,-,-,1,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
sftlaf,I4C,WRF451I,ALPX-3,fx,NorESM2-MM,ssp370,-,-,1,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
sftlf,I4C,WRF451I,ALPX-3,fx,NorESM2-MM,ssp370,-,-,1,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
orog,I4C,WRF451I,ALPX-3,fx,NorESM2-MM,ssp370,-,-,1,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
pr,I4C,RegCM5-0,VAL-3,1hr,EC-Earth3-Veg,historical,1995-01-01 00:30:00,2014-12-31 23:30:00,20,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
pr,I4C,RegCM5-0,VAL-3,day,EC-Earth3-Veg,historical,1995-01-01 12:00:00,2014-12-31 12:00:00,20,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
sftlf,I4C,RegCM5-0,VAL-3,fx,EC-Earth3-Veg,historical,-,-,1,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
tas,I4C,RegCM5-0,EURR-3,1hr,EC-Earth3-Veg,historical,-,-,20,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
pr,I4C,RegCM5-0,EURR-3,1hr,EC-Earth3-Veg,historical,1995-01-01 00:30:00,2014-12-31 23:30:00,20,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
pr,I4C,RegCM5-0,EURR-3,day,EC-Earth3-Veg,historical,1995-01-01 12:00:00,2014-12-31 12:00:00,20,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
sfturf,I4C,RegCM5-0,EURR-3,fx,EC-Earth3-Veg,historical,-,-,1,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
sftlf,I4C,RegCM5-0,EURR-3,fx,EC-Earth3-Veg,historical,-,-,1,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
orog,I4C,RegCM5-0,EURR-3,fx,EC-Earth3-Veg,historical,-,-,1,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
tas,I4C,RegCM5-0,EURR-3,1hr,EC-Earth3-Veg,ssp370,2015-01-01 01:00:00,2070-01-01 00:00:00,29,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
tas,I4C,RegCM5-0,EURR-3,day,EC-Earth3-Veg,ssp370,2015-01-01 12:00:00,2069-12-31 12:00:00,30,/gpfs/projects/meteo/WORK/ASNA/projects/impetus/DATA/I4C/
